txn_id,sender_id,receiver_id,amount_inr,timestamp,device_fingerprint
3c0059d8-b752-4c70-a796-27a5f6df065d,ACC_0114,ACC_0077,43077.39,2024-06-02T14:16:00,DEV_02502
1542e72d-cba0-43e5-a7fc-4253010dca47,ACC_0082,ACC_0194,44624.69,2024-06-03T02:49:00,DEV_04136
73a92014-176b-4dbc-85dd-5714e8efe81f,MULE_B1,MULE_B2,73732.22,2024-06-01T10:54:00,MULE_DEV_L3B
515fcf0c-25a2-4563-9f1c-fddc1c38799e,ACC_0157,ACC_0197,4104.92,2024-06-02T13:17:00,DEV_04716
84fc3dce-2635-40a8-96b3-0606e5bf2f17,ACC_0110,ACC_0170,18842.89,2024-06-02T19:32:00,DEV_02796
f86ea1f3-e7e8-4140-ab60-e1586bcc7cfc,ACC_0139,ACC_0010,31063.63,2024-06-02T01:01:00,DEV_02355
a29994de-7fd9-4a76-ad42-ea17a8d3a6a3,ACC_0125,ACC_0124,11080.28,2024-06-02T12:22:00,DEV_00481
a660f4fa-5390-447e-a6a1-3a9e0e862c74,ACC_0086,ACC_0198,6975.44,2024-06-02T02:52:00,DEV_01324
7a628d50-25a8-42e3-8a56-098bfb867209,ACC_0156,ACC_0051,8065.39,2024-06-01T20:01:00,DEV_04419
a5d1aec8-805a-4d92-a0cf-983c8e813f3b,ACC_0046,ACC_0198,31582.84,2024-06-02T16:40:00,DEV_04619
a65ae7d3-75e5-4bd1-bdf8-d2985032862e,ACC_0016,ACC_0043,39734.32,2024-06-03T01:37:00,DEV_04663
45b6f192-95f0-4505-9cb7-3b7d83a75e00,ACC_0175,ACC_0138,37667.7,2024-06-03T04:45:00,DEV_02787
cb64cab5-840c-445d-ba16-bdb11379dc6f,ACC_0093,ACC_0163,44632.07,2024-06-02T16:23:00,DEV_01254
eea6e355-ec86-4781-a747-84b8ac4a6f18,ACC_0024,ACC_0076,16672.27,2024-06-02T13:21:00,DEV_01439
a276af0b-a23e-4614-8e7c-3bd9a1f458a4,ACC_0117,ACC_0023,16068.28,2024-06-02T07:04:00,DEV_00950
62706a3a-3b0b-4ddc-b7a7-8f21aa4d3733,ACC_0055,ACC_0157,14635.77,2024-06-02T18:31:00,DEV_01640
2728558f-7965-46ae-ac26-7a5e423e0bf9,ACC_0180,ACC_0104,47161.53,2024-06-02T19:09:00,DEV_04424
487586b0-ff83-4537-a029-7994341bf735,ACC_0055,ACC_0197,7292.99,2024-06-02T02:26:00,DEV_02372
28c8cebf-0c25-49d8-91dc-39276b335792,ACC_0133,ACC_0073,42372.87,2024-06-02T02:06:00,DEV_01609
78e57693-ebbb-46c9-bf7c-c46c549870d5,ACC_0143,ACC_0095,6186.71,2024-06-02T04:01:00,DEV_04704
dbf6df13-d076-4985-add9-d11f45169364,ACC_0035,ACC_0068,6213.6,2024-06-01T16:18:00,DEV_04533
898a3d59-32fe-43b3-98f7-dbb984c3241e,ACC_0012,ACC_0103,3032.25,2024-06-02T23:21:00,DEV_01595
931aaa13-7805-4596-84e3-8b305f4d5acd,ACC_0061,ACC_0078,6531.37,2024-06-02T01:16:00,DEV_03440
6cc5dcb5-c58c-4cf8-92a8-237dd81db9bc,ACC_0114,ACC_0162,15489.31,2024-06-02T03:45:00,DEV_04845
aef3f931-d8bf-4d9e-9736-174d98499b30,ACC_0184,ACC_0121,5476.87,2024-06-01T18:23:00,DEV_00043
5a57c1fe-d0dc-40bd-9f1b-2c2b3c9fcb24,ACC_0013,ACC_0067,19265.26,2024-06-01T23:26:00,DEV_03725
5fb423ee-99d9-496b-b0ef-a02853a284c1,ACC_0092,ACC_0200,2866.25,2024-06-03T05:45:00,DEV_02720
ec1f2cf3-903c-4eec-a600-53557653b5a7,ACC_0157,ACC_0172,19259.59,2024-06-01T10:57:00,DEV_04050
281d652a-2d92-4ab8-bffc-99e90910443d,ACC_0027,ACC_0183,42370.82,2024-06-01T17:30:00,DEV_02336
49af70d0-7683-4533-bd5f-479606406537,MULE_C2,MULE_C3,81214.57,2024-06-01T09:10:00,MULE_DEV_L3C
45ab9cd3-fbf6-489b-98b4-3ff12592d0f5,ACC_0032,ACC_0147,33992.12,2024-06-02T10:55:00,DEV_03233
266c4d5a-100d-4219-a2a7-50b73c8b46c6,ACC_0198,ACC_0139,41837.6,2024-06-02T20:56:00,DEV_00310
bccfeff4-7628-428c-b954-54e70b6ed130,ACC_0119,ACC_0013,28091.03,2024-06-01T17:17:00,DEV_03740
8b4c0c7d-fd77-4ec0-9f7f-ad6aeeea433f,ACC_0190,ACC_0011,22092.43,2024-06-02T16:23:00,DEV_00638
5111d0ae-6ebe-4a6a-9993-13ae9122efe7,ACC_0196,ACC_0140,19171.52,2024-06-02T06:58:00,DEV_01546
fc7c6f59-f2f9-4b13-aad1-2f532d39e3d9,ACC_0197,ACC_0073,39016.36,2024-06-02T19:19:00,DEV_04321
69d2db3b-e46e-4fae-a7a5-20ed68ea16ee,ACC_0118,ACC_0081,46485.48,2024-06-01T13:57:00,DEV_00077
2ab458a0-10e3-4680-9682-5109b44c88c0,ACC_0158,ACC_0138,38843.98,2024-06-02T16:44:00,DEV_03569
be5218bf-0aca-40b7-8183-9183579538ac,ACC_0113,ACC_0133,22848.11,2024-06-02T01:55:00,DEV_01841
63ed6497-471f-4af5-a884-14e2b8aea94a,ACC_0172,ACC_0164,20607.0,2024-06-02T20:01:00,DEV_01311
566f3f66-1d8e-455c-8185-095db0f6dccd,ACC_0038,ACC_0111,6808.43,2024-06-02T06:02:00,DEV_02988
ab20c8a8-8fd6-44cc-8ef6-2cbab414ff00,ACC_0036,ACC_0039,11947.21,2024-06-03T08:22:00,DEV_01252
4e3e6a2a-e3ec-4911-9780-b6bdb3d89c2e,ACC_0113,ACC_0026,26534.05,2024-06-02T16:11:00,DEV_00126
c6d9e811-25c8-4ebf-89f4-f4738df5c120,ACC_0156,ACC_0191,25087.5,2024-06-02T04:32:00,DEV_01886
993d608c-cb29-42a8-8b0e-dd49eda41734,ACC_0047,ACC_0197,48329.13,2024-06-02T14:32:00,DEV_04120
c81b5018-014e-4443-aad2-038244813f60,ACC_0047,ACC_0072,23399.63,2024-06-01T14:08:00,DEV_03631
488fe102-5a14-4510-a425-5cba0800ecd5,ACC_0132,ACC_0120,25188.11,2024-06-02T06:03:00,DEV_04075
572a9f5a-8806-44b0-810e-02ebb865dd6e,ACC_0174,ACC_0140,8319.64,2024-06-02T15:09:00,DEV_02831
1e6cc620-06d0-4599-ab1b-16598f156bf0,ACC_0143,ACC_0094,4969.9,2024-06-02T11:56:00,DEV_00115
cf07771b-b8f0-40d6-b27d-82199c9d64bc,ACC_0168,ACC_0026,41766.97,2024-06-03T03:01:00,DEV_03344
621ac426-aab4-4b41-a0d6-c20e125afd88,ACC_0084,ACC_0031,882.62,2024-06-02T14:23:00,DEV_01440
cd77ed75-5bdc-49b6-8a27-df57d1984de5,ACC_0151,ACC_0149,49944.67,2024-06-02T18:25:00,DEV_01218
bf0fcd9d-8ed9-4235-85a8-7cb6d57f4244,ACC_0192,ACC_0189,27533.0,2024-06-03T02:10:00,DEV_01807
252f1a4a-243d-4771-a4ca-ee6dd391acf2,ACC_0072,ACC_0116,12571.0,2024-06-02T16:43:00,DEV_04669
c57b63c0-c024-4828-a229-81f345196c9e,ACC_0148,ACC_0059,36208.58,2024-06-03T00:50:00,DEV_03936
0ab3d059-1df9-4278-bf53-a3b7fa688835,ACC_0043,ACC_0068,26619.32,2024-06-03T02:24:00,DEV_03467
667f4864-db2d-40e4-8ec9-b3c081439050,ACC_0085,ACC_0172,6550.33,2024-06-02T09:08:00,DEV_03465
8256b7cc-48c4-489b-8a1a-e34ecc080edb,ACC_0004,ACC_0092,39603.45,2024-06-02T01:14:00,DEV_04824
f786cff5-35c8-4dc1-be87-434436bb9093,ACC_0084,ACC_0087,38180.11,2024-06-02T10:52:00,DEV_02280
a9a6e1b4-af05-41b7-8bae-d8991e1f9cb2,MULE_B2,MULE_B3,53956.35,2024-06-01T10:58:00,MULE_DEV_L3B
f05d2cdb-36f8-499d-bbe3-57489de28b61,MULE_ORIGIN,SMURF_07,9532.85,2024-06-01T09:07:30,MULE_DEV_SMURF
3ca7e0ea-80e7-4967-b09f-7cfece08ea3d,ACC_0113,ACC_0107,24469.95,2024-06-01T22:55:00,DEV_02787
db742452-ee2c-4054-aca1-532ade178730,ACC_0120,ACC_0033,49044.76,2024-06-02T21:27:00,DEV_00221
06f75165-dd16-4733-bfce-48abbb45b14c,ACC_0153,ACC_0122,13643.49,2024-06-03T05:45:00,DEV_04739
322e7397-966f-40bc-8226-23be4f6f5768,ACC_0124,ACC_0063,40331.26,2024-06-03T07:45:00,DEV_03327
f7ee6e12-dfec-4ccc-a8d4-6f4958b8d62f,ACC_0038,ACC_0036,2395.97,2024-06-02T17:15:00,DEV_01137
f8d1cc28-3965-442d-b26d-868229523399,ACC_0106,ACC_0177,10592.43,2024-06-02T19:15:00,DEV_03864
4ffc86a9-24b4-4e04-8760-11746668b7fe,ACC_0190,ACC_0114,27807.63,2024-06-02T14:11:00,DEV_04595
595582eb-01d6-4a51-8a3b-0228dd7a7b0c,ACC_0151,ACC_0077,32126.83,2024-06-02T13:57:00,DEV_02049
6866e259-9eb2-49f1-8252-ac92d59df752,ACC_0065,ACC_0010,37787.15,2024-06-01T22:02:00,DEV_02344
4e293ab2-dc25-4e1c-8188-6717ebeb1151,ACC_0170,ACC_0051,21543.95,2024-06-02T22:10:00,DEV_01842
e6cfb194-aaff-456a-b76f-2536e6cf663e,ACC_0167,ACC_0052,37916.84,2024-06-02T04:36:00,DEV_02632
b529b789-ab68-4be3-82e1-9721392d352c,MULE_ORIGIN,SMURF_06,4748.83,2024-06-01T09:06:45,MULE_DEV_SMURF
41e0860d-b3bb-4140-8a26-003e0e934d97,ACC_0152,ACC_0087,25611.58,2024-06-02T19:47:00,DEV_04361
e0e699f0-1c66-4107-b1c3-63cfd8c5eeb6,ACC_0049,ACC_0005,22330.97,2024-06-02T13:35:00,DEV_01241
911d3e46-93ff-473b-af34-5a980bd9b60a,ACC_0040,ACC_0070,14446.65,2024-06-01T23:22:00,DEV_02809
4de0de26-c184-48f4-b023-04c71726b983,ACC_0093,ACC_0131,11599.74,2024-06-01T22:43:00,DEV_01138
cc988a2c-dabd-447e-a24a-c4aea9c49459,ACC_0028,ACC_0082,12465.78,2024-06-01T17:21:00,DEV_02192
b9aeac09-5893-4e6d-a60a-802f74295ec9,ACC_0167,ACC_0114,45844.69,2024-06-01T21:23:00,DEV_04796
